Name,Image,Thumbnail
Nidoking from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/58-nidoking.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/58-nidoking.gif,
Mankey from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/59-mankey.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/59-mankey.gif,
Primeape from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/60-primeape.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/60-primeape.gif,
Onix from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/61-onix.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/61-onix.gif,
Makuhita from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/62-makuhita.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/62-makuhita.gif,
Hariyama from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/63-hariyama.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/63-hariyama.gif,
Umbreon from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/64-umbreon.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/64-umbreon.gif,
Sneasel from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/65-sneasel.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/65-sneasel.gif,
Weavile from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/66-weavile.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/66-weavile.gif,
Absol from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/67-absol.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/67-absol.gif,
Sandile from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/68-sandile.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/68-sandile.gif,
Krokorok from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/69-krokorok.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/69-krokorok.gif,
Krookodile from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/70-krookodile.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/70-krookodile.gif,
Pawniard from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/71-pawniard.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/71-pawniard.gif,
Pawniard from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/72-pawniard.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/72-pawniard.gif,
Bisharp from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/73-bisharp.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/73-bisharp.gif,
Bisharp from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/74-bisharp.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/74-bisharp.gif,
Deino from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/75-deino.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/75-deino.gif,
Deino from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/76-deino.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/76-deino.gif,
Zweilous from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/77-zweilous.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/77-zweilous.gif,
Hydreigon from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/78-hydreigon.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/78-hydreigon.gif,
Steelix from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/79-steelix.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/79-steelix.gif,
Mawile from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/80-mawile.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/80-mawile.gif,
Dratini from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/81-dratini.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/81-dratini.gif,
Dragonair from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/82-dragonair.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/82-dragonair.gif,
Dragonite from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/83-dragonite.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/83-dragonite.gif,
Kingdra from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/84-kingdra.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/84-kingdra.gif,
Latias-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/85-latias-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/85-latias-ex.gif,
Latios-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/86-latios-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/86-latios-ex.gif,
Rattata from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/87-rattata.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/87-rattata.gif,
Raticate from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/88-raticate.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/88-raticate.gif,
Eevee from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/89-eevee.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/89-eevee.gif,
Eevee from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/90-eevee.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/90-eevee.gif,
Hoothoot from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/91-hoothoot.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/91-hoothoot.gif,
Noctowl from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/92-noctowl.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/92-noctowl.gif,
Miltank from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/93-miltank.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/93-miltank.gif,
Kecleon from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/94-kecleon.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/94-kecleon.gif,
Starly from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/95-starly.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/95-starly.gif,
Staravia from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/96-staravia.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/96-staravia.gif,
Staraptor from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/97-staraptor.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/97-staraptor.gif,
Tornadus-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/98-tornadus-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/98-tornadus-ex.gif,
Float Stone from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/99-float-stone.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/99-float-stone.gif,
Frozen City from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/100-frozen-city.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/100-frozen-city.gif,
Ghetsis from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/101-ghetsis.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/101-ghetsis.gif,
Shadow Triad from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/102-shadow-triad.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/102-shadow-triad.gif,
Superior Energy Retrieval from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/103-superior-energy-retrieval.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/103-superior-energy-retrieval.gif,
Team Plasma Badge from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/104-team-plasma-badge.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/104-team-plasma-badge.gif,
Team Plasma Ball from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/105-team-plasma-ball.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/105-team-plasma-ball.gif,
Plasma Energy from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/106-plasma-energy.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/106-plasma-energy.gif,
Life Dew from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/107-life-dew.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/107-life-dew.gif,
Rock Guard from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/108-rock-guard.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/108-rock-guard.gif,
Heatran-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/109-heatran-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/109-heatran-ex.gif,
Thundurus-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/110-thundurus-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/110-thundurus-ex.gif,
Deoxys-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/111-deoxys-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/111-deoxys-ex.gif,
Latias-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/112-latias-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/112-latias-ex.gif,
Latios-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/113-latios-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/113-latios-ex.gif,
Tornadus-EX from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/114-tornadus-ex.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/114-tornadus-ex.gif,
Ghetsis from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/115-ghetsis.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/115-ghetsis.gif,
Professor Juniper from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/116-professor-juniper.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/116-professor-juniper.gif,
Empoleon from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/117-empoleon.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/117-empoleon.gif,
Sigilyph from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/118-sigilyph.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/118-sigilyph.gif,
Garbodor from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/119-garbodor.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/119-garbodor.gif,
Garchomp from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/120-garchomp.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/120-garchomp.gif,
Max Potion from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/121-max-potion.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/121-max-potion.gif,
Ultra Ball from Plasma Freeze,http://pokebeach.com/scans/plasma-freeze/122-ultra-ball.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/122-ultra-ball.gif,
Metagross BW75 Promo,http://pokebeach.com/scans/plasma-freeze/bw75-metagross.jpg,http://pokebeach.com/scans/plasma-freeze/thumbnails/bw75-metagross.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/1-turtwig.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/1-turtwig.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/2-grotle.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/2-grotle.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/3-torterra.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/3-torterra.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/4-combee.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/4-combee.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/5-vespiquen.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/5-vespiquen.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/6-cherubi.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/6-cherubi.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/7-cherrim.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/7-cherrim.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/8-sewaddle.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/8-sewaddle.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/9-swadloon.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/9-swadloon.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/10-leavanny.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/10-leavanny.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/11-maractus.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/11-maractus.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/12-foongus.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/12-foongus.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/13-amoongus.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/13-amoongus.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/14-moltres-ex.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/14-moltres-ex.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/15-chimchar.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/15-chimchar.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/16-monferno.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/16-monferno.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/17-infernape.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/17-infernape.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/18-victini-ex.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/18-victini-ex.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/19-pansear.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/19-pansear.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/20-simisear.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/20-simisear.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/21-litwick.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/21-litwick.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/22-lampent.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/22-lampent.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/23-heatmor.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/23-heatmor.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/24-squirtle.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/24-squirtle.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/25-articuno-ex.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/25-articuno-ex.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/26-swinub.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/26-swinub.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/27-piloswine.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/27-piloswine.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/28-mamoswine.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/28-mamoswine.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/29-lotad.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/29-lotad.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/30-lombre.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/30-lombre.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/31-ludicolo.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/31-ludicolo.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/32-carvanha.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/32-carvanha.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/33-sharpedo.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/33-sharpedo.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/34-manaphy.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/34-manaphy.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/35-vanillite.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/35-vanillite.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/36-vanillish.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/36-vanillish.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/37-vanilluxe.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/37-vanilluxe.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/38-frillish.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/38-frillish.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/39-jellicent.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/39-jellicent.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/40-cubchoo.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/40-cubchoo.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/41-beartic.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/41-beartic.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/42-magnemite.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/42-magnemite.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/43-magnemite.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/43-magnemite.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/44-magneton.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/44-magneton.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/45-magneton.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/45-magneton.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/46-magnezone.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/46-magnezone.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/47-magnezone.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/47-magnezone.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/48-zapdos-ex.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/48-zapdos-ex.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/49-rotom.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/49-rotom.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/50-joltik.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/50-joltik.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/51-galvantula.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/51-galvantula.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/52-zubat.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/52-zubat.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/53-zubat.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/53-zubat.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/54-golbat.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/54-golbat.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/55-crobat.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/55-crobat.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/56-koffing.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/56-koffing.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/57-koffing.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/57-koffing.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/58-weezing.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/58-weezing.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/59-ralts.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/59-ralts.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/60-kirlia.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/60-kirlia.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/61-gallade.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/61-gallade.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/62-giratina.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/62-giratina.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/63-trubbish.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/63-trubbish.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/64-trubbish.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/64-trubbish.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/65-trubbish.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/65-trubbish.gif,
Plasma Storm Cards,http://pokebeach.com/scans/plasma-storm/66-garbodor.jpg,http://pokebeach.com/scans/plasma-storm/thumbnails/66-garbodor.gif,
